brand,years,usingyears,tag_price,cc,gasoline,max_,compression,doors,source,mileage,type_number,certificate,residual_value
VOLKSWAGEN,2008,10,74.5,1400,¨Tªo,80,10.5,5,8891,136000,1,0,35.5704698
NISSAN,2010,8,239,3700,¨Tªo,328,11.7,2,8891,80000,1,0,35.56485356
NISSAN,2010,8,83.8,2000,¨Tªo,136,10,4,8891,128000,2,0,35.56085919
NISSAN,2009,9,83.8,2000,¨Tªo,136,10,4,8891,124000,2,0,35.56085919
NISSAN,2009,9,83.8,2000,¨Tªo,136,10,4,8891,121000,2,0,35.56085919
NISSAN,2010,8,83.8,2000,¨Tªo,136,10,4,8891,70000,2,0,35.56085919
FORD,2010,8,68.9,1400,¨Tªo,96,11,5,8891,79000,2,0,35.55878084
NISSAN,2010,8,58.5,1600,¨Tªo,105,9.8,5,8891,120000,2,0,35.55555556
NISSAN,2010,8,58.5,1600,¨Tªo,105,9.8,5,8891,110000,2,0,35.55555556
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,117000,3,0,35.55555556
NISSAN,2008,10,67.5,1800,¨Tªo,126,9.9,5,8891,104000,3,0,35.55555556
NISSAN,2010,8,58.5,1600,¨Tªo,105,9.8,5,8891,66000,2,0,35.55555556
HONDA,2009,9,61.9,1500,¨Tªo,120,10.4,5,8891,85000,1,0,35.54119548
NISSAN,2015,3,52.9,1600,¨Tªo,109,9.8,4,8891,30000,2,0,35.53875236
NISSAN,2011,7,52.9,1600,¨Tªo,109,9.8,4,8891,27000,2,0,35.53875236
TOYOTA,2014,4,72.6,1800,¨Tªo,140,10,4,8891,20000,5,0,35.53719008
VOLKSWAGEN,2011,7,78.8,1400,¨Tªo,85,10.5,5,8891,89000,1,0,35.53299492
TOYOTA,2009,9,188,3500,¨Tªo,275,10.8,5,8891,173000,1,0,35.53191489
MITSUBISHI,2009,9,83.9,2400,¨Tªo,172,9.7,5,8891,122000,4,0,35.51847437
HONDA,2009,9,83.9,2000,¨Tªo,150,10.5,5,8891,120000,3,0,35.51847437
HONDA,2010,8,83.9,2000,¨Tªo,155,9.6,4,8891,92000,1,0,35.51847437
MITSUBISHI,2010,8,83.9,2400,¨Tªo,172,10.5,5,8891,86000,6,0,35.51847437
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,60000,1,0,35.48795944
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,80000,1,0,35.48795944
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,35000,1,0,35.48795944
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,52000,1,0,35.48795944
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,49000,1,0,35.48795944
NISSAN,2012,6,89.9,2000,¨Tªo,136,10,4,8891,59000,3,0,35.48387097
FORD,2013,5,179.8,3700,¨Tªo,305,10.5,2,8891,14000,1,0,35.48387097
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,84000,2,0,35.47925608
MAZDA,2012,6,69.9,1600,¨Tªo,106,10,5,8891,55000,1,0,35.47925608
MAZDA,2012,6,69.9,1600,¨Tªo,106,10,5,8891,55000,1,0,35.47925608
MAZDA,2012,6,69.9,1600,¨Tªo,106,10,5,8891,14000,1,0,35.47925608
VOLKSWAGEN,2010,8,88.8,1600,¨Tªo,102,10.5,5,8891,67000,2,0,35.47297297
TOYOTA,2009,9,81.5,2000,¨Tªo,147,9.8,4,8891,158000,1,0,35.4601227
MITSUBISHI,2014,4,64.3,2400,¨Tªo,159,9.5,5,8891,50000,2,0,35.45878694
FORD,2013,5,119.9,2000,¨Tªo,240,10,4,8891,60000,1,0,35.44620517
TOYOTA,2010,8,76.2,2000,¨Tªo,141,10,5,8891,92000,4,0,35.43307087
NISSAN,2013,5,55.9,1600,¨Tªo,105,9.8,5,8891,80000,1,0,35.42039356
MITSUBISHI,2013,5,81.9,2000,¨Tªo,157,10,4,8891,28000,1,0,35.40903541
VOLKSWAGEN,2008,10,95.5,1600,¨Tªo,102,10.5,2,8891,50000,1,0,35.39267016
VOLKSWAGEN,2008,10,132.8,2000,¨Tªo,200,10.3,5,8891,56000,1,0,35.39156627
HONDA,2011,7,72.9,1800,¨Tªo,140,10.5,4,8891,115000,1,0,35.3909465
HONDA,2011,7,72.9,1800,¨Tªo,140,10.5,4,8891,115000,1,0,35.3909465
FORD,2013,5,72.9,2000,¨Tªo,170,12,5,8891,66000,2,0,35.3909465
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,8891,20000,4,0,35.3909465
TOYOTA,2015,3,72.9,1800,¨Tªo,140,10,4,8891,20000,4,0,35.3909465
FORD,2013,5,72.9,2000,¨Tªo,170,12,5,8891,30000,2,0,35.3909465
FORD,2011,7,72.9,2300,¨Tªo,157,9.7,5,8891,41000,3,0,35.3909465
TOYOTA,2011,7,98.9,2400,¨Tªo,167,9.8,4,8891,84000,6,0,35.3892821
MAZDA,2014,4,98.9,2000,¨Tªo,147,10,5,8891,45000,1,0,35.3892821
LEXUS,2009,9,186,2500,¨Tªo,208,12,4,8891,1.00E+05,3,0,35.37634409
LEXUS,2009,9,186,2500,¨Tªo,208,12,4,8891,60000,3,0,35.37634409
NISSAN,2012,6,89.9,2000,¨Tªo,136,10,4,8891,65000,3,0,35.37263626
FORD,2013,5,89.9,2000,®ãªo,163,16,5,8891,30000,1,0,35.37263626
TOYOTA,2012,6,50.9,1500,¨Tªo,106,10.5,4,8891,53000,3,0,35.36345776
TOYOTA,2008,10,75.8,1800,¨Tªo,132,10,4,8891,88000,3,0,35.35620053
TOYOTA,2011,7,95.9,2400,¨Tªo,170,9.8,5,8891,1.00E+05,6,0,35.34932221
FORD,2015,3,67.9,1600,¨Tªo,125,11,5,UCar,43415,3,0,35.3460972
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,62000,3,0,35.3460972
MITSUBISHI,2011,7,67.9,1800,¨Tªo,143,10.5,4,8891,55000,1,0,35.3460972
VOLKSWAGEN,2013,5,92.8,1600,¨Tªo,102,10.5,5,8891,57000,1,1,35.34482759
VOLKSWAGEN,2013,5,92.8,1600,¨Tªo,102,10.5,5,8891,57000,1,1,35.34482759
VOLKSWAGEN,2012,6,92.8,1600,¨Tªo,102,10.5,5,8891,57000,2,0,35.34482759
NISSAN,2012,6,66.5,1800,¨Tªo,126,9.9,5,8891,59000,3,0,35.33834586
TOYOTA,2009,9,81.5,2000,¨Tªo,147,9.8,4,8891,120000,1,0,35.33742331
TOYOTA,2009,9,81.5,2000,¨Tªo,147,9.8,4,8891,120000,1,0,35.33742331
TOYOTA,2009,9,81.5,2000,¨Tªo,147,9.8,4,8891,90000,1,0,35.33742331
FORD,2012,6,81.5,2000,®ãªo,136,18,5,8891,54000,2,0,35.33742331
TOYOTA,2010,8,81.5,2000,¨Tªo,147,9.8,4,8891,65000,1,0,35.33742331
FORD,2013,5,109.8,2000,¨Tªo,242,9.3,5,8891,60000,2,0,35.33697632
MITSUBISHI,2008,10,55.5,1600,¨Tªo,112,10,5,8891,172000,3,0,35.31531532
HONDA,2009,9,58.9,1500,¨Tªo,120,10.4,5,8891,93000,1,0,35.31409168
MITSUBISHI,2012,6,58.9,1600,¨Tªo,112,10,5,8891,50000,5,0,35.31409168
NISSAN,2011,7,58.9,1600,¨Tªo,105,9.8,5,8891,50000,2,0,35.31409168
MITSUBISHI,2012,6,58.9,1600,¨Tªo,112,10,5,8891,36000,5,0,35.31409168
LEXUS,2012,6,160,1800,ªo¹q,136,13,5,8891,64000,6,0,35.3125
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,153000,4,0,35.30961792
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,120000,4,0,35.30961792
MAZDA,2010,8,75.9,2000,¨Tªo,151,10,5,8891,92000,1,0,35.30961792
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,110000,4,0,35.30961792
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,90000,4,0,35.30961792
FORD,2011,7,109.9,2000,¨Tªo,240,10,4,8891,89000,3,0,35.30482257
TOYOTA,2012,6,109.9,1800,ªo¹q,136,13,5,8891,68000,2,0,35.30482257
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,Yahoo,70000,1,0,35.29411765
VOLKSWAGEN,2011,7,129.8,1600,®ãªo,102,19,5,8891,79000,1,0,35.28505393
VOLKSWAGEN,2008,10,112.8,2000,®ãªo,140,18.5,5,8891,1.00E+05,1,0,35.28368794
VOLKSWAGEN,2013,5,112.8,1400,¨Tªo,150,10,5,8891,30000,1,0,35.28368794
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,8891,120000,3,0,35.26093089
MITSUBISHI,2013,5,70.9,1800,¨Tªo,143,10.5,4,8891,57000,3,0,35.26093089
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,Yahoo,105288,4,0,35.26093089
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,8891,1.00E+05,2,0,35.26093089
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,8891,1.00E+05,2,0,35.26093089
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,8891,80000,3,0,35.26093089
NISSAN,2008,10,67.5,1800,¨Tªo,126,9.9,5,8891,150000,3,0,35.25925926
NISSAN,2008,10,67.5,1800,¨Tªo,126,9.9,5,8891,140000,3,0,35.25925926
MAZDA,2009,9,67.5,1500,¨Tªo,103,10,5,8891,120000,3,0,35.25925926
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,117000,3,0,35.25925926
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,117000,3,0,35.25925926
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,1.00E+05,3,0,35.25925926
NISSAN,2008,10,67.5,1800,¨Tªo,126,9.9,5,8891,1.00E+05,3,0,35.25925926
MAZDA,2009,9,67.5,1500,¨Tªo,103,10,5,8891,90000,3,0,35.25925926
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,75000,3,0,35.25925926
MAZDA,2009,9,67.5,1500,¨Tªo,103,10,5,8891,43000,3,0,35.25925926
HONDA,2010,8,129.9,3500,¨Tªo,275,10.5,4,8891,113000,1,0,35.25789069
LEXUS,2010,8,215,3500,¨Tªo,277,10.8,4,8891,52000,2,0,35.25581395
LEXUS,2010,8,215,3500,¨Tªo,277,10.8,4,8891,50000,2,0,35.25581395
NISSAN,2011,7,112.9,2500,¨Tªo,185,9.8,4,8891,67000,1,1,35.25243578
TOYOTA,2008,10,53.9,1500,¨Tªo,109,10.5,5,8891,85000,3,0,35.25046382
VOLKSWAGEN,2008,10,132.8,2000,¨Tªo,200,10.3,5,8891,88000,1,0,35.24096386
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,60000,1,0,35.23447402
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,41000,1,0,35.23447402
TOYOTA,2010,8,61.9,1800,¨Tªo,132,10,4,8891,60000,1,0,35.2180937
TOYOTA,2010,8,61.9,1800,¨Tªo,132,10,4,8891,54000,1,0,35.2180937
MAZDA,2011,7,61.9,1600,¨Tªo,106,10,4,8891,17000,2,0,35.2180937
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,8891,1.00E+05,1,0,35.21568627
VOLKSWAGEN,2011,7,152.8,2000,®ãªo,140,16.5,5,8891,65000,1,0,35.20942408
MAZDA,2009,9,115.9,2500,¨Tªo,170,9.7,4,8891,98000,1,0,35.202761
NISSAN,2011,7,62.5,1800,¨Tªo,126,9.9,4,8891,45000,1,0,35.2
TOYOTA,2009,9,44.9,1500,¨Tªo,106,10.5,4,8891,180000,2,0,35.18930958
TOYOTA,2008,10,44.9,1500,¨Tªo,106,10.5,4,8891,90000,1,0,35.18930958
TOYOTA,2008,10,44.9,1500,¨Tªo,106,10.5,4,8891,65000,1,0,35.18930958
TOYOTA,2009,9,97.5,2400,¨Tªo,167,9.8,4,8891,94000,6,0,35.17948718
TOYOTA,2010,8,76.2,2000,¨Tªo,141,10,5,Yahoo,33064,4,0,35.17060367
VOLKSWAGEN,2008,10,101.8,1900,®ãªo,105,18.5,5,8891,148000,1,0,35.16699411
VOLKSWAGEN,2008,10,101.8,1900,®ãªo,105,18.5,5,8891,148000,1,0,35.16699411
VOLKSWAGEN,2011,7,101.8,1400,¨Tªo,122,10,5,8891,50000,1,0,35.16699411
TOYOTA,2012,6,81.9,2000,¨Tªo,141,10,5,8891,120000,5,0,35.16483516
TOYOTA,2012,6,81.9,2000,¨Tªo,141,10,5,8891,1.00E+05,5,0,35.16483516
TOYOTA,2012,6,81.9,2000,¨Tªo,141,10,5,8891,98000,5,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,75000,1,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,60000,1,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,60000,1,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,58000,1,0,35.16483516
MITSUBISHI,2014,4,81.9,2000,¨Tªo,157,10,4,8891,32000,1,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,42000,1,0,35.16483516
MAZDA,2012,6,81.9,2000,¨Tªo,151,10,5,8891,38000,1,0,35.16483516
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,Yahoo,148800,6,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,160000,6,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,160000,6,0,35.14938489
MITSUBISHI,2010,8,56.9,1600,¨Tªo,112,10,5,8891,1.00E+05,2,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,111000,6,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,109000,6,0,35.14938489
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,8891,1.00E+05,6,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,80000,6,0,35.14938489
NISSAN,2011,7,56.9,1600,¨Tªo,105,9.8,5,8891,62000,4,0,35.14938489
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,72000,6,0,35.14938489
VOLKSWAGEN,2012,6,150.8,2000,¨Tªo,210,9.6,4,UCar,106000,1,0,35.14588859
NISSAN,2008,10,74,2000,¨Tªo,132,10,4,8891,92000,4,0,35.13513514
MITSUBISHI,2008,10,55.5,1600,¨Tªo,112,10,5,8891,90000,3,0,35.13513514
NISSAN,2013,5,101.9,2500,¨Tªo,185,9.8,4,8891,66000,3,0,35.13248283
NISSAN,2013,5,101.9,2500,¨Tªo,185,9.8,4,8891,30000,3,0,35.13248283
TOYOTA,2008,10,64.9,2700,¨Tªo,158,9.6,5,8891,120000,2,0,35.13097072
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,74000,1,0,35.11053316
VOLKSWAGEN,2012,6,255.8,3000,®ãªo,204,16.8,5,8891,87000,2,0,35.10555121
TOYOTA,2008,10,67.8,1800,¨Tªo,132,10,4,Yahoo,88821,8,0,35.10324484
LEXUS,2012,6,196,2400,¨Tªo,167,9.8,4,Yahoo,66000,4,0,35.10204082
MAZDA,2010,8,84.9,2500,¨Tªo,167,9.7,5,8891,90000,1,0,35.10011779
NISSAN,2011,7,84.9,2000,¨Tªo,136,10,4,8891,78000,2,0,35.10011779
NISSAN,2009,9,93.5,2500,¨Tªo,160,9.5,5,abc,158000,4,0,35.0802139
TOYOTA,2009,9,47.9,1500,¨Tªo,106,10.5,4,8891,40000,3,0,35.07306889
FORD,2014,4,109.8,2000,¨Tªo,242,9.3,5,8891,62000,2,0,35.06375228
MAZDA,2014,4,67.9,1600,¨Tªo,106,10,5,8891,59000,1,0,35.05154639
MAZDA,2014,4,67.9,1600,¨Tªo,106,10,5,8891,59000,1,0,35.05154639
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,85000,4,0,35.05154639
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,76000,4,0,35.05154639
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,76000,4,0,35.05154639
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,76000,4,0,35.05154639
MITSUBISHI,2011,7,67.9,1800,¨Tªo,143,10.5,4,8891,60000,1,0,35.05154639
FORD,2014,4,67.9,1600,¨Tªo,125,11,5,8891,32000,1,0,35.05154639
MAZDA,2013,5,67.9,1600,¨Tªo,106,10,5,8891,25000,1,0,35.05154639
MAZDA,2013,5,69.9,1500,¨Tªo,103,10,5,Yahoo,35471,3,0,35.05007153
HONDA,2012,6,79.9,1800,¨Tªo,141,10.6,4,8891,120000,1,0,35.04380476
TOYOTA,2008,10,79.9,2000,¨Tªo,147,9.8,4,8891,140000,1,0,35.04380476
TOYOTA,2008,10,79.9,2000,¨Tªo,147,9.8,4,8891,108000,1,0,35.04380476
TOYOTA,2008,10,79.9,2000,¨Tªo,147,9.8,4,8891,103000,1,0,35.04380476
TOYOTA,2008,10,79.9,2000,¨Tªo,147,9.8,4,8891,95000,1,0,35.04380476
TOYOTA,2008,10,79.9,2000,¨Tªo,147,9.8,4,8891,50000,1,0,35.04380476
NISSAN,2013,5,87.9,1600,¨Tªo,185,9.5,5,8891,60000,2,0,35.03981797
TOYOTA,2013,5,87.9,2000,¨Tªo,146,10,5,8891,36000,1,0,35.03981797
NISSAN,2013,5,87.9,1600,¨Tªo,185,9.5,5,8891,16000,2,0,35.03981797
NISSAN,2013,5,56.8,1500,¨Tªo,103.4,10.1,5,8891,22000,3,0,35.03521127
MAZDA,2012,6,99.9,2000,¨Tªo,147,10,4,8891,80000,2,0,35.03503504
HONDA,2008,10,107.9,2400,¨Tªo,180,10.5,4,8891,150000,1,0,35.03243744
MITSUBISHI,2010,8,62.8,2400,¨Tªo,159,9.5,5,8891,79000,2,0,35.03184713
TOYOTA,2014,4,113.9,2500,ªo¹q,205,12.5,4,8891,27000,6,0,35.03072871
TOYOTA,2009,9,82.8,2000,¨Tªo,150,9.8,5,8891,25000,5,0,35.02415459
LEXUS,2012,6,217,3500,¨Tªo,277,10.8,4,UCar,80000,2,0,35.02304147
VOLKSWAGEN,2010,8,110.8,1400,¨Tªo,160,10,5,8891,79000,1,1,35.01805054
VOLKSWAGEN,2010,8,110.8,1400,¨Tªo,160,10,5,8891,70000,1,0,35.01805054
VOLKSWAGEN,2012,6,150.8,2000,¨Tªo,210,9.6,4,8891,106000,1,0,35.0132626
VOLKSWAGEN,2010,8,150.8,2000,¨Tªo,200,9.8,5,8891,110000,1,1,35.0132626
NISSAN,2010,8,74,2000,¨Tªo,132,10,4,SUM,106855,4,0,35
TOYOTA,2012,6,68,2000,¨Tªo,133,9.8,5,8891,80000,2,0,35
TOYOTA,2014,4,112.9,2500,¨Tªo,180,10.4,5,8891,56000,2,0,34.98671391
TOYOTA,2010,8,102.9,2400,¨Tªo,170,9.8,5,8891,80000,2,0,34.98542274
TOYOTA,2011,7,82.9,2000,¨Tªo,147,9.8,4,8891,61000,1,0,34.98190591
MITSUBISHI,2012,6,70.9,1800,¨Tªo,143,10.5,4,8891,44000,3,0,34.97884344
HONDA,2008,10,70.9,1800,¨Tªo,140,10.5,4,8891,73000,3,0,34.97884344
VOLKSWAGEN,2008,10,105.8,1400,¨Tªo,140,10,5,8891,1.00E+05,1,0,34.97164461
VOLKSWAGEN,2009,9,128.8,1900,®ãªo,102,18.1,5,8891,130000,1,0,34.9378882
VOLKSWAGEN,2009,9,128.8,1900,®ãªo,102,18.1,5,8891,130000,1,0,34.9378882
TOYOTA,2008,10,95.9,2400,¨Tªo,167,9.8,4,8891,93000,4,0,34.93222106
MITSUBISHI,2008,10,85.9,2400,¨Tªo,162,9.5,4,UCar,162127,4,0,34.92433062
HONDA,2011,7,83.9,2000,¨Tªo,150,10.5,5,8891,86000,2,1,34.92252682
HONDA,2011,7,83.9,2000,¨Tªo,150,10.5,5,8891,86000,2,1,34.92252682
VOLKSWAGEN,2010,8,96.8,1600,¨Tªo,102,10.5,5,8891,40000,4,0,34.91735537
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,88000,4,0,34.914361
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,85000,4,0,34.914361
MAZDA,2008,10,75.9,2000,¨Tªo,148,10.8,5,8891,67000,4,0,34.914361
MITSUBISHI,2008,10,73.9,2000,¨Tªo,157,10,4,8891,146000,2,0,34.9120433
MAZDA,2012,6,73.9,2000,¨Tªo,151,10,4,8891,52000,2,1,34.9120433
MAZDA,2012,6,73.9,2000,¨Tªo,151,10,4,8891,52000,2,0,34.9120433
MITSUBISHI,2012,6,73.9,1800,¨Tªo,143,10.5,4,8891,20000,3,0,34.9120433
VOLKSWAGEN,2010,8,88.8,1600,¨Tªo,102,10.5,5,8891,68000,2,0,34.90990991
LEXUS,2012,6,306,3500,¨Tªo,345,13,4,abc,115000,14,1,34.90196078
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,8891,120000,1,0,34.90196078
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,8891,85000,1,0,34.90196078
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,75000,4,0,34.90136571
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,70000,4,0,34.90136571
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,70000,4,0,34.90136571
VOLKSWAGEN,2009,9,149,2000,¨Tªo,200,10.3,5,8891,120000,1,0,34.89932886
LEXUS,2011,7,149,1800,ªo¹q,136,13,5,8891,58733,4,0,34.89932886
LEXUS,2011,7,149,1800,ªo¹q,136,13,5,Yahoo,58733,4,0,34.89932886
LEXUS,2011,7,149,1800,ªo¹q,136,13,5,8891,52000,4,0,34.89932886
HONDA,2012,6,63.9,1500,¨Tªo,120,10.4,5,8891,41000,1,1,34.89827856
TOYOTA,2011,7,59.9,1500,¨Tªo,109,10.5,5,8891,49000,3,0,34.89148581
HONDA,2010,8,102.9,2400,¨Tªo,180,10.5,4,8891,150000,4,0,34.88824101
LEXUS,2010,8,215,3500,¨Tªo,277,10.8,4,8891,120000,2,0,34.88372093
TOYOTA,2008,10,53.9,1500,¨Tªo,109,10.5,5,8891,96000,3,0,34.87940631
TOYOTA,2008,10,53.9,1500,¨Tªo,109,10.5,5,8891,88000,3,0,34.87940631
LEXUS,2008,10,226,3500,¨Tªo,272,10.8,5,abc,82145,1,1,34.86725664
NISSAN,2009,9,74,2000,¨Tªo,132,10,4,8891,70000,4,0,34.86486486
LEXUS,2008,10,183,2500,¨Tªo,208,12,4,8891,98000,3,0,34.86338798
LEXUS,2008,10,183,2500,¨Tªo,208,12,4,8891,68000,3,0,34.86338798
LEXUS,2008,10,183,2500,¨Tªo,208,12,4,8891,60000,3,0,34.86338798
HONDA,2008,10,82.9,2000,¨Tªo,150,10.5,5,Yahoo,48150,4,0,34.86127865
NISSAN,2015,3,56.8,1500,¨Tªo,99,10.1,5,8891,52000,3,0,34.85915493
NISSAN,2012,6,56.8,1500,¨Tªo,103.4,10.1,5,8891,68000,3,0,34.85915493
NISSAN,2012,6,56.8,1500,¨Tªo,103.4,10.1,5,8891,50000,3,0,34.85915493
NISSAN,2012,6,56.8,1500,¨Tªo,103.4,10.1,5,8891,40000,3,0,34.85915493
NISSAN,2012,6,56.8,1500,¨Tªo,103.4,10.1,5,8891,30000,3,0,34.85915493
NISSAN,2012,6,56.8,1500,¨Tªo,103.4,10.1,5,8891,22000,3,0,34.85915493
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,81000,1,0,34.85045514
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,80000,1,0,34.85045514
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,35000,2,0,34.85045514
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,70000,1,0,34.85045514
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,68000,1,0,34.85045514
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,23000,2,0,34.85045514
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,60000,1,0,34.85045514
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,20000,2,0,34.85045514
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,30000,1,0,34.85045514
VOLKSWAGEN,2012,6,114.8,1400,¨Tªo,160,10,5,8891,70000,1,0,34.84320557
HONDA,2008,10,99.9,2400,¨Tªo,180,10.5,4,8891,110000,2,0,34.83483483
MAZDA,2012,6,99.9,2000,¨Tªo,147,10,5,8891,60000,1,0,34.83483483
MITSUBISHI,2011,7,68.9,1800,¨Tªo,143,10.5,4,8891,38000,4,0,34.83309144
LEXUS,2010,8,201,2500,¨Tªo,208,12,4,8891,47000,3,0,34.82587065
LEXUS,2010,8,201,2500,¨Tªo,208,12,4,8891,41000,3,0,34.82587065
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,8891,1.00E+05,1,0,34.82352941
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,8891,1.00E+05,1,0,34.82352941
LEXUS,2010,8,255,3500,¨Tªo,277,10.8,4,Yahoo,88888,1,0,34.82352941
HONDA,2010,8,91.9,2400,¨Tªo,170,10.5,5,8891,121000,2,0,34.82045702
HONDA,2010,8,91.9,2400,¨Tªo,170,10.5,5,8891,63000,2,0,34.82045702
HONDA,2010,8,91.9,2400,¨Tªo,170,10.5,5,8891,61000,2,0,34.82045702
LEXUS,2012,6,160,1800,ªo¹q,136,13,5,8891,60000,6,0,34.8125
NISSAN,2008,10,65.5,1800,¨Tªo,126,9.9,4,8891,148000,3,0,34.80916031
MAZDA,2008,10,65.5,2000,¨Tªo,150,10,4,8891,138000,2,0,34.80916031
NISSAN,2008,10,65.5,1800,¨Tªo,126,9.9,4,8891,1.00E+05,3,0,34.80916031
MAZDA,2008,10,65.5,2000,¨Tªo,150,10,4,8891,90000,2,0,34.80916031
TOYOTA,2012,6,81.9,2000,¨Tªo,141,10,5,8891,72000,5,0,34.7985348
MITSUBISHI,2010,8,56.9,1600,¨Tªo,112,10,5,8891,112000,2,0,34.79789104
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,8891,90000,6,0,34.79789104
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,8891,89000,6,0,34.79789104
MITSUBISHI,2010,8,56.9,1600,¨Tªo,112,10,5,8891,88000,2,0,34.79789104
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,89000,6,0,34.79789104
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,8891,77000,6,0,34.79789104
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,8891,70000,6,0,34.79789104
TOYOTA,2015,3,56.9,1500,¨Tªo,109,10.5,4,8891,15000,3,0,34.79789104
HONDA,2012,6,79.9,1800,¨Tªo,141,10.6,4,8891,42000,1,0,34.79349186
VOLKSWAGEN,2008,10,105.8,1400,¨Tªo,140,10,5,8891,141000,1,0,34.7826087
TOYOTA,2008,10,82.8,2000,¨Tªo,150,9.8,5,8891,140000,4,0,34.7826087
TOYOTA,2008,10,82.8,2000,¨Tªo,150,9.8,5,8891,140000,4,0,34.7826087
FORD,2011,7,80.5,2000,®ãªo,136,18,5,8891,110000,2,0,34.7826087
